anime_id,title,type,score,scored_by,status,episodes,start_date,end_date,source,members,favorites,episode_duration,total_duration,rating,sfw,approved,created_at,updated_at,start_year,start_season,real_start_date,real_end_date,broadcast_day,broadcast_time,genres,themes,demographics,studios,producers,licensors,synopsis,background,main_picture,url,trailer_url,title_english,title_japanese,title_synonyms
16498,Shingeki no Kyojin,tv,8.54,2685033,finished_airing,25,2013-04-07,2013-09-29,manga,3779820,165109,0 days 00:24:00,0 days 10:00:00,r,TRUE,TRUE,2012-12-05 12:03:21+00:00,2023-04-04 05:13:45+00:00,2013,spring,2013-04-07,2013-09-29,sunday,01:58:00,"['Action', 'Award Winning', 'Drama', 'Suspense']","['Gore', 'Military', 'Survival']",['Shounen'],['Wit Studio'],"['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Mad Box', 'Pony Canyon Enterprise']",['Funimation'],"Centuries ago, mankind was slaughtered to near extinction by monstrous humanoid creatures called Titans, forcing humans to hide in fear behind enormous concentric walls. What makes these giants truly terrifying is that their taste for human flesh is not born out of hunger but what appears to be out of pleasure. To ensure their survival, the remnants of humanity began living within defensive barriers, resulting in one hundred years without a single titan encounter. However, that fragile calm is soon shattered when a colossal Titan manages to breach the supposedly impregnable outer wall, reigniting the fight for survival against the man-eating abominations.

After witnessing a horrific personal loss at the hands of the invading creatures, Eren Yeager dedicates his life to their eradication by enlisting into the Survey Corps, an elite military unit that combats the merciless humanoids outside the protection of the walls. Eren, his adopted sister Mikasa Ackerman, and his childhood friend Armin Arlert join the brutal war against the Titans and race to discover a way of defeating them before the last walls are breached.

[Written by MAL Rewrite]","Shingeki no Kyojin adapts content from the first eight volumes of Hajime Isayama's award-winning manga of the same name. The last episode received a pre-airing in Tokyo, Marunouchi Piccadilly 1 theater on Saturday, September 28, 2013. TV broadcast took place after midnight, a few hours later. Shingeki no Kyojin won the Animation of the Year in the Television category at the Tokyo Anime Award Festival in 2014.",https://cdn.myanimelist.net/images/anime/10/47347l.jpg,https://myanimelist.net/anime/16498/Shingeki_no_Kyojin,https://www.youtube.com/watch?v=LHtdKWJdif4,Attack on Titan,進撃の巨人,"['AoT', 'SnK']"
1,Cowboy Bebop,tv,8.75,923377,finished_airing,26,1998-04-03,1999-04-24,original,1788584,79192,0 days 00:24:00,0 days 10:24:00,r,TRUE,TRUE,2005-06-30 05:01:56+00:00,2023-04-02 18:20:37+00:00,1998,spring,1998-04-03,1999-04-24,saturday,01:00:00,"['Action', 'Award Winning', 'Sci-Fi']","['Adult Cast', 'Space']",[],['Sunrise'],['Bandai Visual'],"['Funimation', 'Bandai Entertainment']","Crime is timeless. By the year 2071, humanity has expanded across the galaxy, filling the surface of other planets with settlements like those on Earth. These new societies are plagued by murder, drug use, and theft, and intergalactic outlaws are hunted by a growing number of tough bounty hunters.

Spike Spiegel and Jet Black pursue criminals throughout space to make a humble living. Beneath his goofy and aloof demeanor, Spike is haunted by the weight of his violent past. Meanwhile, Jet manages his own troubled memories while taking care of Spike and the Bebop, their ship. The duo is joined by the beautiful con artist Faye Valentine, odd child Edward Wong Hau Pepelu Tivrusky IV, and Ein, a bioengineered Welsh Corgi.

While developing bonds and working to catch a colorful cast of criminals, the Bebop crew's lives are disrupted by a menace from Spike's past. As a rival's maniacal plot continues to unravel, Spike must choose between life with his newfound family or revenge for his old wounds.

[Written by MAL Rewrite]
","When Cowboy Bebop first aired in spring of 1998 on TV Tokyo, only episodes 2, 3, 7-15, and 18 were broadcast, it was concluded with a recap special known as Yose Atsume Blues. This was due to anime censorship having increased following the big controversies over Evangelion, as a result most of the series was pulled from the air due to violent content. Satellite channel WOWOW picked up the series in the fall of that year and aired it in its entirety uncensored. Cowboy Bebop was not a ratings hit in Japan, but sold over 19,000 DVD units in the initial release run, and 81,000 overall. Protagonist Spike Spiegel won Best Male Character, and Megumi Hayashibara won Best Voice Actor for her role as Faye Valentine in the 1999 and 2000 Anime Grand Prix, respectively. Cowboy Bebop's biggest influence has been in the United States, where it premiered on Adult Swim in 2001 with many reruns since. The show's heavy Western influence struck a chord with American viewers, where it became a ""gateway drug"" to anime aimed at adult audiences.",https://cdn.myanimelist.net/images/anime/4/19644l.jpg,https://myanimelist.net/anime/1/Cowboy_Bebop,https://www.youtube.com/watch?v=qig4KOK2R2g,Cowboy Bebop,カウボーイビバップ,[]
47778,Kimetsu no Yaiba: Yuukaku-hen,tv,8.79,805702,finished_airing,11,2021-12-05,2022-02-13,manga,1287198,23792,0 days 00:26:35,0 days 04:52:25,r,TRUE,TRUE,2021-02-14 12:53:33+00:00,2023-08-03 17:02:54+00:00,2022,winter,2021-12-05,2022-02-13,sunday,23:15:00,"['Action', 'Fantasy']",['Historical'],['Shounen'],['ufotable'],"['Aniplex', 'Shueisha']","['Aniplex of America', 'Crunchyroll']","The devastation of the Mugen Train incident still weighs heavily on the members of the Demon Slayer Corps. Despite being given time to recover, life must go on, as the wicked never sleep: a vicious demon is terrorizing the alluring women of the Yoshiwara Entertainment District. The Sound Hashira, Tengen Uzui, and his three wives are on the case. However, when he soon loses contact with his spouses, Tengen fears the worst and enlists the help of Tanjirou Kamado, Zenitsu Agatsuma, and Inosuke Hashibira to infiltrate the district's most prominent houses and locate the depraved Upper Rank Demon.

[Written by MAL Rewrite]",Kimetsu no Yaiba: Yuukaku-hen adapts chapters 67 to 97 of the original manga.,https://cdn.myanimelist.net/images/anime/1908/120036l.jpg,https://myanimelist.net/anime/47778/Kimetsu_no_Yaiba__Yuukaku-hen,https://www.youtube.com/watch?v=QwvWdnd2Ktg,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,鬼滅の刃 遊郭編,[]
33352,Violet Evergarden,tv,8.67,925933,finished_airing,13,2018-01-11,2018-04-05,light_novel,1695886,58458,0 days 00:24:38,0 days 05:20:14,pg_13,TRUE,TRUE,2016-05-27 11:13:55+00:00,2023-01-09 14:49:13+00:00,2018,winter,2018-01-11,2018-04-05,thursday,00:00:00,"['Drama', 'Fantasy']",[],[],['Kyoto Animation'],"['Lantis', 'Pony Canyon', 'Rakuonsha', 'ABC Animation']",['Funimation'],"The Great War finally came to an end after four long years of conflict; fractured in two, the continent of Telesis slowly began to flourish once again. Caught up in the bloodshed was Violet Evergarden, a young girl raised for the sole purpose of decimating enemy lines. Hospitalized and maimed in a bloody skirmish during the War's final leg, she was left with only words from the person she held dearest, but with no understanding of their meaning.

Recovering from her wounds, Violet starts a new life working at CH Postal Services after a falling out with her new intended guardian family. There, she witnesses by pure chance the work of an ""Auto Memory Doll,"" amanuenses that transcribe people's thoughts and feelings into words on paper. Moved by the notion, Violet begins work as an Auto Memory Doll, a trade that will take her on an adventure, one that will reshape the lives of her clients and hopefully lead to self-discovery.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1795/95088l.jpg,https://myanimelist.net/anime/33352/Violet_Evergarden,https://www.youtube.com/watch?v=g5xWqjFglsk,Violet Evergarden,ヴァイオレット・エヴァーガーデン,[]
30276,One Punch Man,tv,8.5,2150652,finished_airing,12,2015-10-05,2015-12-21,web_manga,3087808,62773,0 days 00:24:20,0 days 04:52:00,r,TRUE,TRUE,2015-03-07 09:52:13+00:00,2023-01-13 14:42:05+00:00,2015,fall,2015-10-05,2015-12-21,monday,01:05:00,"['Action', 'Comedy']","['Adult Cast', 'Parody', 'Super Power']",['Seinen'],['Madhouse'],"['TV Tokyo', 'Bandai Visual', 'Lantis', 'Asatsu DK', 'Banpresto', 'Good Smile Company', 'Shueisha', 'JR East Marketing & Communications']",['VIZ Media'],"The seemingly unimpressive Saitama has a rather unique hobby: being a hero. In order to pursue his childhood dream, Saitama relentlessly trained for three years, losing all of his hair in the process. Now, Saitama is so powerful, he can defeat any enemy with just one punch. However, having no one capable of matching his strength has led Saitama to an unexpected problem—he is no longer able to enjoy the thrill of battling and has become quite bored.

One day, Saitama catches the attention of 19-year-old cyborg Genos, who witnesses his power and wishes to become Saitama's disciple. Genos proposes that the two join the Hero Association in order to become certified heroes that will be recognized for their positive contributions to society. Saitama, who is shocked that no one knows who he is, quickly agrees. Meeting new allies and taking on new foes, Saitama embarks on a new journey as a member of the Hero Association to experience the excitement of battle he once felt.

[Written by MAL Rewrite]","Episodes 1 and 2 were previewed at a screening in Saitama city cultural center (small hall) on September 6, 2015. Regular broadcasting began on October 5, 2015. One Punch Man is based on Yusuke Murata's manga remake of ONE's original web comic. The anime adapts the first seven volumes of the manga.",https://cdn.myanimelist.net/images/anime/12/76049l.jpg,https://myanimelist.net/anime/30276/One_Punch_Man,https://www.youtube.com/watch?v=ExUMiF1L0HA,One Punch Man,ワンパンマン,"['One Punch-Man', 'One-Punch Man', 'OPM']"
32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,tv,8.78,765566,finished_airing,10,2016-10-08,2016-12-10,manga,1152923,15228,0 days 00:24:00,0 days 04:00:00,pg_13,TRUE,TRUE,2016-03-16 14:25:47+00:00,2023-01-05 17:16:57+00:00,2016,fall,2016-10-08,2016-12-10,saturday,01:55:00,['Sports'],"['School', 'Team Sports']",['Shounen'],['Production I.G'],"['Dentsu', 'Mainichi Broadcasting System', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']",['Sentai Filmworks'],"After the victory against Aoba Jousai High, Karasuno High School, once called “a fallen powerhouse, a crow that can’t fly,” has finally reached the climax of the heated Spring tournament. Now, to advance to nationals, the Karasuno team has to defeat the powerhouse Shiratorizawa Academy. Karasuno’s greatest hurdle is their adversary’s ace, Wakatoshi Ushijima, the number one player in the Miyagi Prefecture, and one of the country’s top three aces.

Only the strongest team will make it to the national tournament. Since this match is the third-year players’ last chance to qualify for nationals, Karasuno has to use everything they learned during the training camp and prior matches to attain victory. Filled with restlessness and excitement, both teams are determined to come out on top in the third season of Haikyuu!!.

[Written by MAL Rewrite] ",,https://cdn.myanimelist.net/images/anime/7/81992l.jpg,https://myanimelist.net/anime/32935/Haikyuu_Karasuno_Koukou_vs_Shiratorizawa_Gakuen_Koukou,,Haikyu!! 3rd Season,ハイキュー!! 烏野高校 VS 白鳥沢学園高校,"['Haikyuu!! Third Season', 'Haikyuu!! Karasuno High VS Shiratorizawa Academy']"
25777,Shingeki no Kyojin Season 2,tv,8.51,1780194,finished_airing,12,2017-04-01,2017-06-17,manga,2593983,20999,0 days 00:24:10,0 days 04:50:00,r,TRUE,TRUE,2014-08-04 23:40:50+00:00,2023-01-13 14:44:42+00:00,2017,spring,2017-04-01,2017-06-17,saturday,22:00:00,"['Action', 'Drama', 'Suspense']","['Gore', 'Military', 'Survival']",['Shounen'],['Wit Studio'],"['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Techno Sound', 'Pony Canyon Enterprise']",['Funimation'],"For centuries, humanity has been hunted by giant, mysterious predators known as the Titans. Three mighty walls—Wall Maria, Rose, and Sheena—provided peace and protection for humanity for over a hundred years. That peace, however, was shattered when the Colossal Titan and Armored Titan appeared and destroyed the outermost wall, Wall Maria. Forced to retreat behind Wall Rose, humanity waited with bated breath for the Titans to reappear and destroy their safe haven once more.

In Shingeki no Kyojin Season 2, Eren Yeager and others of the 104th Training Corps have just begun to become full members of the Survey Corps. As they ready themselves to face the Titans once again, their preparations are interrupted by the invasion of Wall Rose—but all is not as it seems as more mysteries are unraveled. As the Survey Corps races to save the wall, they uncover more about the invading Titans and the dark secrets of their own members.

[Written by MAL Rewrite]",Shingeki no Kyojin Season 2 adapts content from volumes 9-12 of Hajime Isayama's award-winning manga.,https://cdn.myanimelist.net/images/anime/4/84177l.jpg,https://myanimelist.net/anime/25777/Shingeki_no_Kyojin_Season_2,https://www.youtube.com/watch?v=zLaVP8IhIuc,Attack on Titan Season 2,進撃の巨人 Season2,[]
37521,Vinland Saga,tv,8.74,789425,finished_airing,24,2019-07-08,2019-12-30,manga,1391351,43375,0 days 00:24:52,0 days 09:56:48,r,TRUE,TRUE,2018-03-19 13:28:36+00:00,2023-04-02 18:22:17+00:00,2019,summer,2019-07-08,2019-12-30,monday,00:10:00,"['Action', 'Adventure', 'Drama']","['Gore', 'Historical']",['Seinen'],['Wit Studio'],"['Production I.G', 'Dentsu', 'Kodansha', 'Twin Engine']",['Sentai Filmworks'],"Young Thorfinn grew up listening to the stories of old sailors that had traveled the ocean and reached the place of legend, Vinland. It's said to be warm and fertile, a place where there would be no need for fighting—not at all like the frozen village in Iceland where he was born, and certainly not like his current life as a mercenary. War is his home now. Though his father once told him, ""You have no enemies, nobody does. There is nobody who it's okay to hurt,"" as he grew, Thorfinn knew that nothing was further from the truth.

The war between England and the Danes grows worse with each passing year. Death has become commonplace, and the viking mercenaries are loving every moment of it. Allying with either side will cause a massive swing in the balance of power, and the vikings are happy to make names for themselves and take any spoils they earn along the way. Among the chaos, Thorfinn must take his revenge and kill Askeladd, the man who murdered his father. The only paradise for the vikings, it seems, is the era of war and death that rages on.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1500/103005l.jpg,https://myanimelist.net/anime/37521/Vinland_Saga,https://www.youtube.com/watch?v=f8JrZ7Q_p-8,,ヴィンランド・サガ,[]
38000,Kimetsu no Yaiba,tv,8.5,1974942,finished_airing,26,2019-04-06,2019-09-28,manga,2853413,89446,0 days 00:23:40,0 days 10:15:20,r,TRUE,TRUE,2018-07-21 05:29:59+00:00,2023-04-02 18:35:13+00:00,2019,spring,2019-04-06,2019-09-28,saturday,23:30:00,"['Action', 'Award Winning', 'Fantasy']",['Historical'],['Shounen'],['ufotable'],"['Aniplex', 'Shueisha']",['Aniplex of America'],"Ever since the death of his father, the burden of supporting the family has fallen upon Tanjirou Kamado's shoulders. Though living impoverished on a remote mountain, the Kamado family are able to enjoy a relatively peaceful and happy life. One day, Tanjirou decides to go down to the local village to make a little money selling charcoal. On his way back, night falls, forcing Tanjirou to take shelter in the house of a strange man, who warns him of the existence of flesh-eating demons that lurk in the woods at night.

When he finally arrives back home the next day, he is met with a horrifying sight—his whole family has been slaughtered. Worse still, the sole survivor is his sister Nezuko, who has been turned into a bloodthirsty demon. Consumed by rage and hatred, Tanjirou swears to avenge his family and stay by his only remaining sibling. Alongside the mysterious group calling themselves the Demon Slayer Corps, Tanjirou will do whatever it takes to slay the demons and protect the remnants of his beloved sister's humanity.

[Written by MAL Rewrite]",The anime covers chapters 1 to 53 of the manga. Kimetsu no Yaiba won the Animation of the Year award in the Television category at the Tokyo Anime Award Festival in 2020.,https://cdn.myanimelist.net/images/anime/1286/99889l.jpg,https://myanimelist.net/anime/38000/Kimetsu_no_Yaiba,https://www.youtube.com/watch?v=6vMuWuWlW4I,Demon Slayer: Kimetsu no Yaiba,鬼滅の刃,['Blade of Demon Destruction']
28891,Haikyuu!! Second Season,tv,8.63,907392,finished_airing,25,2015-10-04,2016-03-27,manga,1373327,15553,0 days 00:24:00,0 days 10:00:00,pg_13,TRUE,TRUE,2014-12-18 14:39:57+00:00,2023-01-09 15:13:24+00:00,2015,fall,2015-10-04,2016-03-27,sunday,02:58:00,['Sports'],"['School', 'Team Sports']",['Shounen'],['Production I.G'],"['Dentsu', 'Mainichi Broadcasting System', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha']",['Sentai Filmworks'],"Following their participation at the Inter-High, the Karasuno High School volleyball team attempts to refocus their efforts, aiming to conquer the Spring tournament instead. 

When they receive an invitation from long-standing rival Nekoma High, Karasuno agrees to take part in a large training camp alongside many notable volleyball teams in Tokyo and even some national level players. By playing with some of the toughest teams in Japan, they hope not only to sharpen their skills, but also come up with new attacks that would strengthen them. Moreover, Hinata and Kageyama attempt to devise a more powerful weapon, one that could possibly break the sturdiest of blocks. 

Facing what may be their last chance at victory before the senior players graduate, the members of Karasuno's volleyball team must learn to settle their differences and train harder than ever if they hope to overcome formidable opponents old and new—including their archrival Aoba Jousai and its world-class setter Tooru Oikawa.

[Written by MAL Rewrite]","Haikyuu!! Second Season is the sequel to the first anime adaptation of the manga of the same name, Haikyuu!!, which was ranked in 4th place in Honya Club's prestigious 'Zenkoku Shotenin ga Eranda Osusume Comic' ranking in 2013. Sentai Filmworks has announced their exclusive licensing rights for digital and home release in North America.",https://cdn.myanimelist.net/images/anime/9/76662l.jpg,https://myanimelist.net/anime/28891/Haikyuu_Second_Season,https://www.youtube.com/watch?v=SIg52zW5ncM,Haikyu!! 2nd Season,ハイキュー!! セカンドシーズン,['Haikyuu!! Second Season']
2001,Tengen Toppa Gurren Lagann,tv,8.63,873652,finished_airing,27,2007-04-01,2007-09-30,original,1558970,76345,0 days 00:24:20,0 days 10:57:00,pg_13,TRUE,TRUE,2007-03-03 15:02:10+00:00,2023-01-09 15:19:49+00:00,2007,spring,2007-04-01,2007-09-30,sunday,08:30:00,"['Action', 'Adventure', 'Award Winning', 'Sci-Fi']",['Mecha'],[],['Gainax'],"['TV Tokyo', 'Aniplex', 'Dentsu', 'Konami', 'Half H.P Studio', 'Bandai']","['ADV Films', 'Bandai Entertainment', 'Aniplex of America']","Simon and Kamina were born and raised in a deep, underground village, hidden from the fabled surface. Kamina is a free-spirited loose cannon bent on making a name for himself, while Simon is a timid young boy with no real aspirations. One day while excavating the earth, Simon stumbles upon a mysterious object that turns out to be the ignition key to an ancient artifact of war, which the duo dubs Lagann. Using their new weapon, Simon and Kamina fend off a surprise attack from the surface with the help of Yoko Littner, a hot-blooded redhead wielding a massive gun who wanders the world above.

In the aftermath of the battle, the sky is now in plain view, prompting Simon and Kamina to set off on a journey alongside Yoko to explore the wastelands of the surface. Soon, they join the fight against the ""Beastmen,"" humanoid creatures that terrorize the remnants of humanity in powerful robots called ""Gunmen."" Although they face some challenges and setbacks, the trio bravely fights these new enemies alongside other survivors to reclaim the surface, while slowly unraveling a galaxy-sized mystery.

[Written by MAL Rewrite]","Gurren Lagann received widespread critical acclaim since its release. The series received an Excellence Prize at the 2007 Japan Media Arts Festival. Its director Hiroyuki Imaishi received an individual award for ""Personal Best"" at the 12th Animation Kobe Festival that same year for his work on the series. In 2008, during the 7th annual Tokyo Anime Awards held at the Tokyo International Anime Fair, Gurren Lagann won the ""Best Television Production"" award. In addition, the ""Best Character Design"" award was given to the character designer Atsushi Nishigori for his work on the anime.",https://cdn.myanimelist.net/images/anime/4/5123l.jpg,https://myanimelist.net/anime/2001/Tengen_Toppa_Gurren_Lagann,https://www.youtube.com/watch?v=rAQylCHv8Cw,Gurren Lagann,天元突破グレンラガン,"['Tengen Toppa Gurren-Lagann', 'Making Break-Through Gurren Lagann', 'Heavenly Breakthrough Gurren Lagann', 'TTGL', 'Gurren Laggan']"
37779,Yakusoku no Neverland,tv,8.51,1234861,finished_airing,12,2019-01-10,2019-03-29,manga,1885995,32250,0 days 00:22:55,0 days 04:35:00,r,TRUE,TRUE,2018-04-24 02:20:12+00:00,2023-05-08 22:12:42+00:00,2019,winter,2019-01-10,2019-03-29,friday,00:55:00,"['Fantasy', 'Mystery', 'Sci-Fi', 'Suspense']","['Psychological', 'Survival']",['Shounen'],['CloverWorks'],"['Aniplex', 'Dentsu', 'Fuji TV', 'Shueisha', 'CA-Cygames Anime Fund']",['Aniplex of America'],"Surrounded by a forest and a gated entrance, the Grace Field House is inhabited by orphans happily living together as one big family, looked after by their ""Mama,"" Isabella. Although they are required to take tests daily, the children are free to spend their time as they see fit, usually playing outside, as long as they do not venture too far from the orphanage—a rule they are expected to follow no matter what. However, all good times must come to an end, as every few months, a child is adopted and sent to live with their new family, never to be heard from again.

However, the three oldest siblings have their suspicions about what is actually happening at the orphanage, and they are about to discover the cruel fate that awaits the children living at Grace Field, including the twisted nature of their beloved Mama.

[Written by MAL Rewrite]",,https://cdn.myanimelist.net/images/anime/1830/118780l.jpg,https://myanimelist.net/anime/37779/Yakusoku_no_Neverland,https://www.youtube.com/watch?v=JIcjo7XVlOY,The Promised Neverland,約束のネバーランド,[]
48583,Shingeki no Kyojin: The Final Season Part 2,tv,8.77,647730,finished_airing,12,2022-01-10,2022-04-04,manga,1159800,29355,0 days 00:23:55,0 days 04:47:00,r,TRUE,TRUE,2021-03-28 16:06:18+00:00,2023-03-04 04:19:22+00:00,2022,winter,2022-01-10,2022-04-04,monday,00:05:00,"['Action', 'Drama']","['Gore', 'Military', 'Survival']",['Shounen'],['MAPPA'],"['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Pony Canyon Enterprise']",[],"Turning against his former allies and enemies alike, Eren Yeager sets a disastrous plan in motion. Under the guidance of the Beast Titan, Zeke, Eren takes extreme measures to end the ancient conflict between Marley and Eldia—but his true intentions remain a mystery. Delving deep into his family's past, Eren fights to control his own destiny.

Meanwhile, the long-feuding nations of Marley and Eldia utilize both soldiers and Titans in a brutal race to eliminate the other. Reiner Braun uses his own powers in a desperate bid to hold off Eren's own militaristic force, and his fellow Eldians—children Falco Grice and Gabi Braun—struggle to survive in the unfolding chaos.

Elsewhere, Eren's childhood friends Mikasa Ackerman and Armin Arlert remain imprisoned alongside Eren's former Survey Corps companions, all disturbed by Eren's monstrous transformation. Under the blind belief that Eren still secretly harbors good intentions, Mikasa and the others enter the fray in an attempt to save their friend's very soul.

[Written by MAL Rewrite]
",Shingeki no Kyojin: The Final Season Part 2 adapts content from volumes 29-32 of the original manga.,https://cdn.myanimelist.net/images/anime/1948/120625l.jpg,https://myanimelist.net/anime/48583/Shingeki_no_Kyojin__The_Final_Season_Part_2,https://www.youtube.com/watch?v=EIVVnLlhzr0,Attack on Titan: Final Season Part 2,進撃の巨人 The Final Season Part 2,"['Shingeki no Kyojin Season 4', 'Attack on Titan Season 4']"
50265,Spy x Family,tv,8.6,842168,finished_airing,12,2022-04-09,2022-06-25,manga,1387256,37892,0 days 00:24:09,0 days 04:49:48,pg_13,TRUE,TRUE,2021-10-31 07:07:47+00:00,2023-04-02 18:29:38+00:00,2022,spring,2022-04-09,2022-06-25,saturday,23:00:00,"['Action', 'Award Winning', 'Comedy']",['Childcare'],['Shounen'],"['Wit Studio', 'CloverWorks']","['TV Tokyo', 'Shogakukan-Shueisha Productions', 'TOHO animation', 'Shueisha']",[],"Corrupt politicians, frenzied nationalists, and other warmongering forces constantly jeopardize the thin veneer of peace between neighboring countries Ostania and Westalis. In spite of their plots, renowned spy and master of disguise ""Twilight"" fulfills dangerous missions one after another in the hope that no child will have to experience the horrors of war.

In the bustling Ostanian city of Berlint, Twilight dons the alias of ""Loid Forger,"" an esteemed psychiatrist. However, his true intention is to gather intelligence on prominent politician Donovan Desmond, who only appears rarely in public at his sons' school: the prestigious Eden Academy. Enlisting the help of unmarried city hall clerk Yor Briar to act as his wife and adopting the curious six-year-old orphan Anya as his daughter, Loid enacts his master plan. He will enroll Anya in Eden Academy, where Loid hopes she will excel and give him the opportunity to meet Donovan without arousing suspicion. 

Unfortunately for Loid, even a man of his talents has trouble playing the figure of a loving father and husband. And just like Loid is hiding his true identity, Yor—who is an underground assassin known as ""Thorn Princess""—and Anya—an esper who can read people's minds—have no plans to disclose their own secrets either. Although this picture-perfect family is founded on deception, the Forgers gradually come to understand that the love they share for one another trumps all else.

[Written by MAL Rewrite]",Winner of the Anime of the Year (TV Series) at the 2023 Tokyo Anime Award Festival (TAAF).,https://cdn.myanimelist.net/images/anime/1441/122795l.jpg,https://myanimelist.net/anime/50265/Spy_x_Family,https://www.youtube.com/watch?v=ofXigq9aIpo,,SPY×FAMILY,[]
